family,scenario,field,segment,window,bin,freq_rel_nyquist,period_steps,period_time_units,share,cumulative_share,ar1_null_share
Turbulent radiative layer 2D,tcool_1.00,pressure,full,boxcar,44,0.88,2.2954545454545454,3.665916659090909,0.0035494470075934327,0.9727671064750171,0.004135584506984213
Turbulent radiative layer 2D,tcool_1.00,pressure,full,boxcar,45,0.9,2.2444444444444445,3.584451844444444,0.004875357190914488,0.9776424636659315,0.004089083714287795
Turbulent radiative layer 2D,tcool_1.00,pressure,full,boxcar,46,0.92,2.1956521739130435,3.5065289782608695,0.004840773505776998,0.9824832371717086,0.004050854554823448
Turbulent radiative layer 2D,tcool_1.00,pressure,full,boxcar,47,0.94,2.148936170212766,3.431921978723404,0.004578196169424995,0.9870614333411335,0.004020607370625833
Turbulent radiative layer 2D,tcool_1.00,pressure,full,boxcar,48,0.96,2.1041666666666665,3.3604236041666664,0.0038431108628173864,0.9909045442039509,0.003998115677964516
Turbulent radiative layer 2D,tcool_1.00,pressure,full,boxcar,49,0.98,2.061224489795918,3.291843530612245,0.004995189257316781,0.9958997334612677,0.003983212610103935
Turbulent radiative layer 2D,tcool_1.00,pressure,full,boxcar,50,1.0,2.02,3.22600666,0.00410026653873173,0.9999999999999996,0.003975788327475489
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,1,0.02,101.0,161.300333,0.27563877398197933,0.27563877398197933,0.12536253302500178
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,2,0.04,50.5,80.6501665,0.09511640177220368,0.37075517575418304,0.11362784359790451
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,3,0.06,33.666666666666664,53.76677766666666,0.06158599706425079,0.43234117281843387,0.09832735737577278
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,4,0.08,25.25,40.32508325,0.06658406887087888,0.4989252416893128,0.08278203198060093
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,5,0.1,20.2,32.2600666,0.046697250078188014,0.5456224917675008,0.06885776351222235
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,6,0.12,16.833333333333332,26.88338883333333,0.025092074705438446,0.5707145664729393,0.057178854587255995
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,7,0.14,14.428571428571429,23.042904714285715,0.054256451393524925,0.6249710178664643,0.04769327600746488
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,8,0.16,12.625,20.162541625,0.022037750755528076,0.6470087686219923,0.040089424765732525
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,9,0.18,11.222222222222221,17.922259222222223,0.004896295529459924,0.6519050641514522,0.03400857275935292
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,10,0.2,10.1,16.1300333,0.01563561717555811,0.6675406813270103,0.02912869342828738
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,11,0.22,9.181818181818182,14.663666636363637,0.03840987229084493,0.7059505536178552,0.025186788140138253
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,12,0.24,8.416666666666666,13.441694416666666,0.050883487989185454,0.7568340416070407,0.021976863394084264
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,13,0.26,7.769230769230769,12.407717923076923,0.0263023415280876,0.7831363831351282,0.01934045003958373
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,14,0.28,7.214285714285714,11.521452357142858,0.01423163467154836,0.7973680178066767,0.017156343822179825
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,15,0.3,6.733333333333333,10.753355533333332,0.00607223961965847,0.8034402574263352,0.01533176808152797
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,16,0.32,6.3125,10.0812708125,0.014076240895529649,0.8175164983218648,0.013795389585231932
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,17,0.34,5.9411764705882355,9.48825488235294,0.014702145559606068,0.8322186438814708,0.012492007850009338
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,18,0.36,5.611111111111111,8.961129611111112,0.015913762785492537,0.8481324066669634,0.011378586281601077
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,19,0.38,5.315789473684211,8.489491210526316,0.007946430138313008,0.8560788368052764,0.010421304935089172
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,20,0.4,5.05,8.06501665,0.005612262180548767,0.8616910989858252,0.009593372582448897
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,21,0.42,4.809523809523809,7.680968238095238,0.004597828429393596,0.8662889274152187,0.008873397274699534
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,22,0.44,4.590909090909091,7.331833318181818,0.004533960642076504,0.8708228880572951,0.008244166484109253
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,23,0.46,4.391304347826087,7.013057956521739,0.004108709638254787,0.87493159769555,0.00769172802716914
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,24,0.48,4.208333333333333,6.720847208333333,0.007547447180382837,0.8824790448759328,0.007204692737687009
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,25,0.5,4.04,6.45201332,0.006255559098953622,0.8887346039748865,0.006773701517256868
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,26,0.52,3.8846153846153846,6.203858961538462,0.004676930338291353,0.8934115343131779,0.006391015008305374
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,27,0.54,3.740740740740741,5.974086407407407,0.004987427006131812,0.8983989613193096,0.006050195367321233
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,28,0.56,3.607142857142857,5.760726178571429,0.0046995227985714505,0.9030984841178811,0.005745857702590406
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,29,0.58,3.4827586206896552,5.562080448275862,0.005260158001719184,0.9083586421196003,0.005473474582104855
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,30,0.6,3.3666666666666667,5.376677766666666,0.008501963828524663,0.916860605948125,0.0052292212567711825
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,31,0.62,3.2580645161290325,5.203236548387097,0.006152725231166814,0.9230133311792917,0.005009852338219102
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,32,0.64,3.15625,5.04063540625,0.0037779889856697315,0.9267913201649616,0.00481260294268796
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,33,0.66,3.0606060606060606,4.887888878787878,0.005637461793070771,0.9324287819580322,0.00463510899177355
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,34,0.68,2.9705882352941178,4.74412744117647,0.007092071700170111,0.9395208536582024,0.004475342610109656
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,35,0.7,2.8857142857142857,4.6085809428571425,0.003393863594406288,0.9429147172526086,0.004331559495595659
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,36,0.72,2.8055555555555554,4.480564805555556,0.004797617621574994,0.9477123348741836,0.00420225584297219
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,37,0.74,2.72972972972973,4.3594684594594595,0.0070002118428285605,0.954712546717012,0.004086132936568408
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,38,0.76,2.6578947368421053,4.244745605263158,0.004510553844336792,0.9592231005613489,0.003982067936570468
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,39,0.78,2.58974358974359,4.135905974358974,0.004162279547143981,0.963385380108493,0.003889089697080855
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,40,0.8,2.525,4.032508325,0.004769777628444485,0.9681551577369375,0.0038063586969822216
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,41,0.82,2.4634146341463414,3.934154463414634,0.005038800538568746,0.9731939582755063,0.003733150353509452
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,42,0.84,2.4047619047619047,3.840484119047619,0.002790914630614559,0.9759848729061208,0.003668841136357859
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,43,0.86,2.3488372093023258,3.751170534883721,0.0021089509847507064,0.9780938238908716,0.0036128970167629915
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,44,0.88,2.2954545454545454,3.665916659090909,0.0021891341145044664,0.9802829580053761,0.0035648638785513186
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,45,0.9,2.2444444444444445,3.584451844444444,0.003138526742204909,0.9834214847475811,0.003524359592198788
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,46,0.92,2.1956521739130435,3.5065289782608695,0.003468910834648495,0.9868903955822296,0.003491067512663998
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,47,0.94,2.148936170212766,3.431921978723404,0.004388940275861717,0.9912793358580912,0.0034647312104340564
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,48,0.96,2.1041666666666665,3.3604236041666664,0.002662884647009964,0.9939422205051012,0.0034451502853626854
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,49,0.98,2.061224489795918,3.291843530612245,0.0029934395468785373,0.9969356600519798,0.003432177146481097
Turbulent radiative layer 2D,tcool_1.00,pressure,full,hann,50,1.0,2.02,3.22600666,0.0030643399480204964,1.0000000000000004,0.003425714669612245
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,1,0.03333333333333333,60.0,95.82198,0.19696449014527442,0.19696449014527442,0.12004505705595295
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,2,0.06666666666666667,30.0,47.91099,0.11668990930810515,0.3136543994533796,0.1102217132306494
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,3,0.1,20.0,31.940659999999998,0.15176296014443527,0.4654173595978149,0.09707849052979095
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,4,0.13333333333333333,15.0,23.955495,0.05085498008148412,0.516272339679299,0.08332146513945776
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,5,0.16666666666666666,12.0,19.164396,0.056278738850984694,0.5725510785302838,0.07063999046022315
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,6,0.2,10.0,15.970329999999999,0.044848601392716764,0.6173996799230005,0.059733334378760584
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,7,0.23333333333333334,8.571428571428571,13.688854285714285,0.033281838929033164,0.6506815188520336,0.05069004014552584
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,8,0.26666666666666666,7.5,11.9777475,0.026523343350218713,0.6772048622022524,0.043320845532285004
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,9,0.3,6.666666666666667,10.646886666666667,0.025534236504253162,0.7027390987065055,0.03735272869687109
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,10,0.3333333333333333,6.0,9.582198,0.020777510836045905,0.7235166095425515,0.03251818492879897
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,11,0.36666666666666664,5.454545454545454,8.711089090909091,0.018682579598401694,0.7421991891409532,0.02858725660765427
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,12,0.4,5.0,7.985164999999999,0.015544141691566114,0.7577433308325192,0.025373453518950588
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,13,0.43333333333333335,4.615384615384615,7.3709215384615385,0.015054583990410755,0.77279791482293,0.02272963693272085
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,14,0.4666666666666667,4.285714285714286,6.844427142857143,0.01565246095344495,0.788450375776375,0.020541110443851915
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,15,0.5,4.0,6.388132,0.02044768185575151,0.8088980576321264,0.01871880218724348
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,16,0.5333333333333333,3.75,5.98887375,0.02040379892813618,0.8293018565602626,0.01719347959517791
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,17,0.5666666666666667,3.5294117647058822,5.63658705882353,0.016656892345504697,0.8459587489057673,0.015911147067699506
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,18,0.6,3.3333333333333335,5.3234433333333335,0.01370235807620129,0.8596611069819686,0.014829496139191631
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,19,0.6333333333333333,3.1578947368421053,5.043262105263158,0.014014980365387826,0.8736760873473565,0.013915207577988047
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,20,0.6666666666666666,3.0,4.791099,0.014576822021248529,0.888252909368605,0.013141913571596924
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,21,0.7,2.857142857142857,4.562951428571428,0.014285046750269315,0.9025379561188742,0.012488660682650369
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,22,0.7333333333333333,2.727272727272727,4.355544545454546,0.012758560421214898,0.9152965165400891,0.011938749242063918
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,23,0.7666666666666667,2.608695652173913,4.166173043478261,0.013178016275747753,0.9284745328158368,0.011478855107417156
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,24,0.8,2.5,3.9925824999999997,0.011003755919681337,0.9394782887355182,0.01109836374987179
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,25,0.8333333333333334,2.4,3.8328792,0.011052182999717131,0.9505304717352353,0.010788864970139709
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,26,0.8666666666666667,2.3076923076923075,3.6854607692307693,0.010685216521394082,0.9612156882566294,0.010543770269379204
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,27,0.9,2.2222222222222223,3.548962222222222,0.010313895576841016,0.9715295838334704,0.010358025103450647
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,28,0.9333333333333333,2.142857142857143,3.4222135714285713,0.011282757236735995,0.9828123410702064,0.010227895846273058
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,29,0.9666666666666667,2.0689655172413794,3.3042062068965516,0.011429450277560113,0.9942417913477666,0.010150817000856365
Turbulent radiative layer 2D,tcool_1.00,pressure,train,boxcar,30,1.0,2.0,3.194066,0.005758208652233384,0.9999999999999999,0.00506264428750696
Turbulent radiative layer 2D,tcool_1.00,pressure,train,hann,1,0.03333333333333333,60.0,95.82198,0.2620813458604042,0.2620813458604042,0.17428456501385375
Turbulent radiative layer 2D,tcool_1.00,pressure,train,hann,2,0.06666666666666667,30.0,47.91099,0.12362939988172744,0.38571074574213166,0.1461460946836376
Turbulent radiative layer 2D,tcool_1.00,pressure,train,hann,3,0.1,20.0,31.940659999999998,0.14391794669921776,0.5296286924413495,0.11533727651610394
Turbulent radiative layer 2D,tcool_1.00,pressure,train,hann,4,0.13333333333333333,15.0,23.955495,0.09781319256714642,0.6274418850084958,0.08927786743791509
Turbulent radiative layer 2D,tcool_1.00,pressure,train,hann,5,0.16666666666666666,12.0,19.164396,0.03577030526612221,0.6632121902746181,0.06941059519972166
Turbulent radiative layer 2D,tcool_1.00,pressure,train,hann,6,0.2,10.0,15.970329999999999,0.022988907866199844,0.6862010981408179,0.0547848790114953
Turbulent radiative layer 2D,tcool_1.00,pressure,train,hann,7,0.23333333333333334,8.571428571428571,13.688854285714285,0.02169258202584324,0.7078936801666611,0.04405788461735397
Turbulent radiative layer 2D,tcool_1.00,pressure,train,hann,8,0.26666666666666666,7.5,11.9777475,0.023744910167718652,0.7316385903343798,0.036112902253768
Turbulent radiative layer 2D,tcool_1.00,pressure,train,hann,9,0.3,6.666666666666667,10.646886666666667,0.02993430407646236,0.7615728944108422,0.03013948656474883
Turbulent radiative layer 2D,tcool_1.00,pressure,train,hann,10,0.3333333333333333,6.0,9.582198,0.022281345538235072,0.7838542399490772,0.025574350140111588
Turbulent radiative layer 2D,tcool_1.00,pressure,train,hann,11,0.36666666666666664,5.454545454545454,8.711089090909091,0.013225503323160246,0.7970797432722375,0.022029400491156086
Turbulent radiative layer 2D,tcool_1.00,pressure,train,hann,12,0.4,5.0,7.985164999999999,0.010677730085749093,0.8077574733579866,0.019235674898588448
Turbulent radiative layer 2D,tcool_1.00,pressure,train,hann,13,0.43333333333333335,4.615384615384615,7.3709215384615385,0.009982466661082899,0.8177399400190695,0.017004484742966897
Turbulent radiative layer 2D,tcool_1.00,pressure,train,hann,14,0.4666666666666667,4.285714285714286,6.844427142857143,0.013528839131968874,0.8312687791510384,0.0152015011218662
Turbulent radiative layer 2D,tcool_1.00,pressure,train,hann,15,0.5,4.0,6.388132,0.019597723085944402,0.8508665022369828,0.013729624389380472
